DT,High,Low,Rain
1984-02-13,23.93,18.45,13.65
1984-02-14,24.39,17.65,10.32
1984-02-15,23.96,17.11,0.99
1984-02-16,25.58,17.26,2.4
1984-02-17,27.65,18.47,2.17
1984-02-18,27.79,19.48,0.87
1984-02-19,27.72,19.3,1.62
1984-02-20,28.38,19.98,0.19
1984-02-21,28.31,18.11,0.17
1984-02-22,30.42,18.98,0
1984-02-23,30.28,18.09,0
1984-02-24,30.61,18.55,0
1984-02-25,29.69,18.17,0
1984-02-26,28.29,17.45,0.47
1984-02-27,28.91,16.9,0
1984-02-28,28.13,16.95,0
1984-02-29,27.91,17.65,0.02
1984-03-01,29.65,15.8,0
1984-03-02,28.4,16.29,0
1984-03-03,29.87,17.19,6.63
1984-03-04,26.4,19.2,3.54
1984-03-05,24.79,18.11,13.2
1984-03-06,22.62,17.45,30.759999999999998
1984-03-07,26.67,19.35,5.140000000000001
1984-03-08,27.72,19.78,1.05
1984-03-09,30.11,19.89,0
1984-03-10,30.4,19.9,0.01
1984-03-11,30.69,19.94,0.01
1984-03-12,30.05,19.68,4.77
1984-03-13,30.22,19.87,7.33
1984-03-14,29.57,19.24,0.51
1984-03-15,31.25,18.58,0
1984-03-16,31.38,18.17,0
1984-03-17,31.73,17.86,0
1984-03-18,31.83,18.42,0
1984-03-19,33,18.82,0
1984-03-20,32.99,18.54,0
1984-03-21,32.76,18.86,0
1984-03-22,32.99,18.6,0
1984-03-23,32.76,18.68,0
1984-03-24,32.73,18.19,0
1984-03-25,31.85,18.02,0
1984-03-26,32.03,17.98,0
1984-03-27,32.78,18.71,0
1984-03-28,33,19.25,0
1984-03-29,33.59,19.38,0
1984-03-30,33.78,18.94,0
1984-03-31,34.29,19.73,0
1984-04-01,32.57,20.37,0
1984-04-02,33.64,21.18,0
1984-04-03,34.03,21.47,0.76
1984-04-04,31.95,21.53,3.73
1984-04-05,32.33,21.84,2.36
1984-04-06,33.39,21.97,0.1
1984-04-07,34.61,21.2,1.3800000000000001
1984-04-08,31.52,21.07,4.99
1984-04-09,30.66,20.84,1.8900000000000001
1984-04-10,30.38,21,16.16
1984-04-11,31.68,20.93,0.05
1984-04-12,30.88,20.38,0.03
1984-04-13,30.99,20.36,0.24
1984-04-14,30.66,20.47,0.12
1984-04-15,33.21,19.88,0
1984-04-16,33.28,20.46,0
1984-04-17,33.91,21.41,0.13999999999999999
1984-04-18,34.12,21.61,0.01
1984-04-19,34,22.36,0.22999999999999998
1984-04-20,32.9,21.36,0.74
1984-04-21,34.03,21.59,0.07
1984-04-22,34.12,21.38,0
1984-04-23,34.14,22.85,0.01
1984-04-24,33.16,21.94,0.13
1984-04-25,32.01,22.03,0.04
1984-04-26,33.5,21,9.36
1984-04-27,32.77,20.89,0.08
1984-04-28,33.56,21.78,0
1984-04-29,34.14,20.9,0.01
1984-04-30,34.4,20.79,0
1984-05-01,33.77,22.67,0
1984-05-02,33.28,23.26,0
1984-05-03,32.22,22.51,0.19
1984-05-04,33.22,22.24,0
1984-05-05,33.89,22.28,0
1984-05-06,32.77,22.4,0.99
1984-05-07,33.59,23.06,0.44
1984-05-08,32.59,22.42,8.52
1984-05-09,32.92,21.19,0.49
1984-05-10,32.71,20.78,0
1984-05-11,33.9,21.74,0
1984-05-12,33.46,21.99,1.27
1984-05-13,33.41,20.49,9.33
1984-05-14,32.52,20.77,0.58
1984-05-15,33.35,21.52,0.88
1984-05-16,33.98,21.55,0
1984-05-17,33.39,21.24,0.14
1984-05-18,32.93,20.97,0
1984-05-19,34.57,21.61,0.01
1984-05-20,33,22.41,0.06
1984-05-21,34.05,21.17,14.51
1984-05-22,33.32,21.35,1.07
1984-05-23,33.17,21.33,2.45
1984-05-24,33.43,21.93,1.86
1984-05-25,33.58,21.77,0.76
1984-05-26,33.27,22.41,0.77
1984-05-27,35.04,22.68,1.34
1984-05-28,31.03,21.49,0
1984-05-29,31.98,21.52,0
1984-05-30,33.37,21.6,0
1984-05-31,32.46,21.42,0.02
1984-06-01,31.11,20.9,0.6599999999999999
1984-06-02,31.15,20.6,2.21
1984-06-03,28.82,20.46,0.29
1984-06-04,30.32,19.98,0.15
1984-06-05,30.08,20.29,0.45
1984-06-06,29.05,20.79,1.35
1984-06-07,29.03,20.84,1.84
1984-06-08,29.28,20.42,4.89
1984-06-09,25.87,20.34,0.86
1984-06-10,26.47,20.23,2.5900000000000003
1984-06-11,27.84,20.78,0.71
1984-06-12,27.51,20.74,4.3100000000000005
1984-06-13,27.24,21.61,0.91
1984-06-14,26.5,21.71,0.54
1984-06-15,28.51,21.39,2.18
1984-06-16,27.52,20.84,4.85
1984-06-17,28.24,20.56,16.15
1984-06-18,25.43,20.03,5.2
1984-06-19,23.58,19.86,2.89
1984-06-20,28.2,20.56,0.96
1984-06-21,27.77,20.6,0.8
1984-06-22,28.73,20.57,0.9500000000000001
1984-06-23,28.63,20.63,0.78
1984-06-24,29.24,19.57,0.51
1984-06-25,28.37,19.66,1.69
1984-06-26,28.53,20.07,5.2
1984-06-27,27.44,20.09,2.29
1984-06-28,26.91,20.55,1.49
1984-06-29,26.53,19.83,1.83
1984-06-30,25.71,19.93,11.74
1984-07-01,24.25,20.6,8.14
1984-07-02,27.09,20.6,1.53
1984-07-03,27.04,20.64,0.25
1984-07-04,27.67,20.92,1.97
1984-07-05,27.14,20.95,0.84
1984-07-06,28.43,20.46,0.48000000000000004
1984-07-07,27.72,19.26,0.6900000000000001
1984-07-08,28.3,18.85,0.01
1984-07-09,27.89,19.34,0.01
1984-07-10,29.54,19.64,0.24000000000000002
1984-07-11,27.45,19.68,15.09
1984-07-12,26.61,19.69,10.14
1984-07-13,26.66,19.82,13.18
1984-07-14,23.99,19.63,9.959999999999999
1984-07-15,25.71,19.68,5.74
1984-07-16,25.03,20.05,8.2
1984-07-17,24.17,20.15,3.47
1984-07-18,24.86,20.32,0.9500000000000001
1984-07-19,26.47,19.72,0.61
1984-07-20,27.57,19.14,6.010000000000001
1984-07-21,26.27,18.98,13.04
1984-07-22,26.2,19.66,15.61
1984-07-23,25.67,19.17,5.3100000000000005
1984-07-24,26.1,19.11,2.0100000000000002
1984-07-25,24.45,19.27,8.68
1984-07-26,26.25,19.79,1.29
1984-07-27,26.51,18.43,16.64
1984-07-28,24.94,19.28,6.46
1984-07-29,24.64,19.41,10.09
1984-07-30,25.98,20.29,5.3
1984-07-31,25.24,20.54,11.07
1984-08-01,23.38,19.96,4.15
1984-08-02,25.14,20.15,0.92
1984-08-03,26.87,19.86,0.89
1984-08-04,27.16,19.65,1.08
1984-08-05,26.83,18.62,0.32
1984-08-06,26.51,19.37,0.08
1984-08-07,26.58,19.7,2.3000000000000003
1984-08-08,26.08,20,0.81
1984-08-09,25.81,20.22,0.6
1984-08-10,26.69,19.31,0.56
1984-08-11,26.33,18.87,0.18
1984-08-12,27.52,18.6,0.09
1984-08-13,25.66,19.16,0.15
1984-08-14,26.33,20.44,0.68
1984-08-15,26.24,20.08,1.24
1984-08-16,26.18,20.05,0.22
1984-08-17,26.17,19.77,0.25
1984-08-18,26.88,18.72,0.26
1984-08-19,26.71,18.63,0.6
1984-08-20,26.33,18.84,0.25
1984-08-21,26.52,19.47,0.91
1984-08-22,27.56,19.72,0.88
1984-08-23,27.37,19.09,1
1984-08-24,27.18,19.29,0.5
1984-08-25,27.94,18.93,0.14
1984-08-26,27.67,18.91,0.01
1984-08-27,27.53,18.91,0.04
1984-08-28,28.32,19.16,0.62
1984-08-29,26.42,19.55,1.78
1984-08-30,26.36,19.77,0.28
1984-08-31,25.61,19.73,0.5700000000000001
1984-09-01,26.23,19.63,0.53
1984-09-02,27.59,19.6,0.58
1984-09-03,27.33,19.11,0.06
1984-09-04,26.57,18.73,0.6
1984-09-05,27.41,19.31,0.12000000000000001
1984-09-06,27.12,18.13,0.13
1984-09-07,28.97,18.24,0
1984-09-08,28.52,18.47,0.05
1984-09-09,27.93,19.56,0.26
1984-09-10,25.76,19.08,0.39
1984-09-11,25.99,18.43,0.34
1984-09-12,27.96,17.96,0.35000000000000003
1984-09-13,28.65,17.84,0.05
1984-09-14,29.06,18.25,1.54
1984-09-15,28.71,19.3,15.31
1984-09-16,27.81,19.46,18.22
1984-09-17,26.67,19.69,9.92
1984-09-18,27.81,19.57,0.6
1984-09-19,25.87,19.17,9.15
1984-09-20,28.28,19.37,7.510000000000001
1984-09-21,28.39,19.9,5.25
1984-09-22,28.27,19.88,1.76
1984-09-23,28.82,20.29,1
1984-09-24,28.67,19.75,0.13
1984-09-25,28.75,19.16,8.25
1984-09-26,28.04,19.69,6.11
1984-09-27,27.22,19.82,30.09
1984-09-28,24.88,19.53,18.32
1984-09-29,24.45,19.54,8.43
1984-09-30,22.15,19.64,30.57
1984-10-01,26.27,19.94,13.45
1984-10-02,25.49,19.51,9.700000000000001
1984-10-03,26.21,19.05,2.0100000000000002
1984-10-04,26.94,19.92,9.47
1984-10-05,27.55,19.98,10.540000000000001
1984-10-06,26.39,19.81,4.14
1984-10-07,26.55,19.76,13.27
1984-10-08,26.03,20.07,12.44
1984-10-09,26.31,19.12,4.05
1984-10-10,25.02,18.02,0.17
1984-10-11,24.65,18.32,0.65
1984-10-12,26.12,18.83,10.53
1984-10-13,26.64,19.08,0.46
1984-10-14,25.44,18.57,0.27999999999999997
1984-10-15,25.95,17.67,0.27
1984-10-16,25.7,18.04,0.37
1984-10-17,25.88,17.81,1.55
1984-10-18,27.45,18.33,0.25
1984-10-19,27.68,18.77,0.18
1984-10-20,26.98,18.91,2.18
1984-10-21,26.04,19,0.51
1984-10-22,27.78,18.86,0.27999999999999997
1984-10-23,26.69,19.19,1.44
1984-10-24,26.51,19.16,4.86
1984-10-25,27.08,19.44,1.43
1984-10-26,26.97,19.77,1.04
1984-10-27,26.51,18.45,0.26
1984-10-28,28.2,17.54,0
1984-10-29,27.63,17.39,0
1984-10-30,27.04,16.91,0.07
1984-10-31,26.62,17.15,0
1984-11-01,27.12,17.11,0
1984-11-02,26.86,17.71,0.06
1984-11-03,26.4,18.81,0.05
1984-11-04,25.75,18.76,4.8
1984-11-05,26.38,18.44,0.93
1984-11-06,26.95,17.47,0.01
1984-11-07,27.06,17.29,0
1984-11-08,27.71,17.02,0
1984-11-09,27.94,18.08,0
1984-11-10,28.16,16.31,0
1984-11-11,25.54,17.1,0
1984-11-12,22.86,18.27,8.93
1984-11-13,24.56,18.7,3.99
1984-11-14,25.22,18.94,1.99
1984-11-15,20.72,18.99,5.1
1984-11-16,24.39,18.82,1.75
1984-11-17,25.8,18.72,1.47
1984-11-18,27.13,17.02,0
1984-11-19,26.6,16.19,0
1984-11-20,26.9,15.35,0
1984-11-21,26.2,15.13,0
1984-11-22,26.33,16.52,0
1984-11-23,25.43,15.94,0
1984-11-24,24.83,15.9,0
1984-11-25,22.25,16.69,0.51
1984-11-26,24.71,16.54,0
1984-11-27,25.9,14.68,0
1984-11-28,25.47,13.84,0
1984-11-29,25.53,12.98,0
1984-11-30,25.43,13.68,0.06
1984-12-01,19.53,15.14,15.06
1984-12-02,23.9,17.51,1
1984-12-03,25.96,18.09,0.45
1984-12-04,26.43,19.23,0.63
1984-12-05,26.95,18.27,0.07
1984-12-06,27.14,16.89,0
1984-12-07,27.02,14.46,0
1984-12-08,26.49,14.4,0
1984-12-09,26.93,15.01,0
1984-12-10,26.85,15.05,0
1984-12-11,27.42,12.78,0
1984-12-12,27.89,13.05,0
1984-12-13,27.82,13.58,0
1984-12-14,28.71,13.58,0
1984-12-15,27.9,13.12,0
1984-12-16,27.79,13.15,0
1984-12-17,27.3,12.78,0
1984-12-18,28.05,12.98,0
1984-12-19,27.52,13.58,0
1984-12-20,27.36,13.09,0
1984-12-21,26.35,13.82,0
1984-12-22,25.92,14.07,0
1984-12-23,26.09,14.1,0
1984-12-24,26.88,13.81,0
1984-12-25,27.91,14.07,0
1984-12-26,25.81,16.9,0.5800000000000001
1984-12-27,26.92,18.23,0.4
1984-12-28,27.38,18.38,0.5800000000000001
1984-12-29,26.89,18.86,1.21
1984-12-30,26.26,18.79,2.15
1984-12-31,24.8,19.1,2.96
1985-01-01,25.84,19.21,1.4300000000000002
1985-01-02,26.47,19.67,2.34
1985-01-03,26.77,18.37,2.19
1985-01-04,24.64,18.83,0.8
1985-01-05,27.49,18.81,0.03
1985-01-06,28.23,18.37,0.01
1985-01-07,28.09,18.9,0
1985-01-08,28.41,18.29,0
1985-01-09,27.82,17.92,0
1985-01-10,27.36,15.13,0.01
1985-01-11,27.42,15.42,0
1985-01-12,27.09,17.19,0
1985-01-13,27.23,16.12,0
1985-01-14,26.31,15.2,0
1985-01-15,26.55,16.11,0
1985-01-16,27.07,16.39,0
1985-01-17,27.8,16.17,0
1985-01-18,27.8,16.46,0
1985-01-19,28.65,17.67,0
1985-01-20,28.58,17.55,0
1985-01-21,27.51,15.94,0
1985-01-22,27.32,16.01,0
1985-01-23,27.51,16.66,0
1985-01-24,28.1,15.09,0
1985-01-25,27.63,15.56,0
1985-01-26,28.15,15.92,0
1985-01-27,28.69,14.61,0
1985-01-28,28.97,14.67,0
1985-01-29,29.95,15.53,0
1985-01-30,29.49,15.63,0
1985-01-31,28.92,16.32,0
1985-02-01,29.04,18.75,0.060000000000000005
1985-02-02,29.45,16.65,0.01
1985-02-03,29.77,16.7,0
1985-02-04,30.16,16.18,0
1985-02-05,30.75,16.37,0
1985-02-06,30.26,16.82,0
1985-02-07,30.54,17.9,0
1985-02-08,29.91,18.54,0
1985-02-09,29.92,18.21,0
1985-02-10,29.83,18.79,0
1985-02-11,29.03,20.18,0.1
1985-02-12,27.57,20.54,0.71
1985-02-13,29.96,19.41,0.21000000000000002
1985-02-14,30.2,19.1,0.01
1985-02-15,30.18,19.85,0
1985-02-16,29.87,19.11,0.02
1985-02-17,29.73,18.42,0.02
1985-02-18,30.09,18.1,0
1985-02-19,30.09,17.8,0
1985-02-20,29.57,17.52,0
1985-02-21,30.33,17.86,0
1985-02-22,29.91,16.22,0
1985-02-23,30.35,15.63,0
1985-02-24,30.45,15.8,0
1985-02-25,30.6,15.05,0
1985-02-26,30.2,15.44,0
1985-02-27,32.74,16.2,0
1985-02-28,32.58,16.35,0
1985-03-01,32.37,16.78,0
1985-03-02,32.97,16.71,0
1985-03-03,33.54,18.15,0
1985-03-04,32.89,20.66,0
1985-03-05,32.14,18.57,0
1985-03-06,33.3,18.77,0
1985-03-07,33.26,19.31,0
1985-03-08,33.39,16.66,0
1985-03-09,32.44,17.08,0
1985-03-10,32.98,16.85,0
1985-03-11,32.57,17.59,0
1985-03-12,32.17,19.34,0
1985-03-13,32.79,17.88,0
1985-03-14,32.91,17.07,0
1985-03-15,32.76,16.99,0
1985-03-16,32.87,17,0
1985-03-17,31.83,17.6,0
1985-03-18,32.89,20.16,0
1985-03-19,31.94,21.83,0.02
1985-03-20,32.69,21.7,0.04
1985-03-21,32.51,21.25,0.01
1985-03-22,33.34,21.77,0
1985-03-23,33.07,21.8,0.04
1985-03-24,30.69,20.74,7.12
1985-03-25,31.49,20.84,2.14
1985-03-26,31.56,20.53,3.35
1985-03-27,32.62,20.04,0.1
1985-03-28,32.37,21.06,0
1985-03-29,33.22,21.69,0.07
1985-03-30,31.97,20.16,1.98
1985-03-31,32.55,19.95,0
1985-04-01,31.2,20.58,0.37
1985-04-02,31.62,21.11,1
1985-04-03,31.18,21.03,4.65
1985-04-04,31.51,20.48,0.05
1985-04-05,31.73,20.86,0.15
1985-04-06,29.86,20.76,0.42000000000000004
1985-04-07,31.18,21.53,0.05
1985-04-08,32.64,23.19,0.08
1985-04-09,33.18,22.98,0.04
1985-04-10,33.83,23.76,0.03
1985-04-11,33.19,23.57,0.01
1985-04-12,32.77,21.97,4
1985-04-13,32.9,21.84,0.02
1985-04-14,32.77,21.93,0.5
1985-04-15,32.95,24,0.03
1985-04-16,33.37,22.58,0.2
1985-04-17,33.3,22.78,2.53
1985-04-18,33.58,22.22,1.87
1985-04-19,32.95,21.98,0.5599999999999999
1985-04-20,32.82,21.45,0.36
1985-04-21,33.64,21.14,0
1985-04-22,33.57,22.19,0
1985-04-23,33.73,22.79,0
1985-04-24,33.89,22.78,0
1985-04-25,33.26,20.96,16.37
1985-04-26,32.24,21.15,0.5
1985-04-27,33.98,21.43,0
1985-04-28,33.88,22.22,0
1985-04-29,33.47,22.29,0.23
1985-04-30,34.24,22.01,0.01
1985-05-01,34.23,21.07,0
1985-05-02,34.23,20.94,0
1985-05-03,34.3,21.89,0
1985-05-04,34.55,22.07,0
1985-05-05,34.63,22.97,0
1985-05-06,33.61,23.07,0.25
1985-05-07,34.36,22.34,0
1985-05-08,34.04,21.82,0
1985-05-09,34.23,21.6,0
1985-05-10,34.96,22.41,0
1985-05-11,33.97,23.05,0.01
1985-05-12,33.39,22.39,2.9
1985-05-13,33.2,21.75,15.85
1985-05-14,32.51,21.73,17.35
1985-05-15,31.5,21.17,19.169999999999998
1985-05-16,32.34,21.52,0.12
1985-05-17,32.45,21.73,0
1985-05-18,33.01,21.96,0
1985-05-19,33.8,22.02,0.53
1985-05-20,32.13,21.09,22.71
1985-05-21,31.23,21.37,2.81
1985-05-22,30.1,22.08,3.63
1985-05-23,30.82,21.04,0.69
1985-05-24,30.95,20.62,0.08
1985-05-25,30.64,21.26,0.08
1985-05-26,31.53,21.43,0.12
1985-05-27,30.98,20.19,4.73
1985-05-28,29.88,20.49,0
1985-05-29,30.3,21.14,0.19
1985-05-30,31.35,20.57,3.31
1985-05-31,29.91,20.58,4.22
1985-06-01,30.03,20.99,6.29
1985-06-02,29.03,20.82,0.22
1985-06-03,29.72,20.76,2.69
1985-06-04,30.2,20.86,7.59
1985-06-05,28.22,20.17,3.78
1985-06-06,25.58,19.64,13.91
1985-06-07,27.66,20.11,3.14
1985-06-08,27.44,20.56,1.44
1985-06-09,28.95,20.73,1.2
1985-06-10,27.68,19.45,1.4100000000000001
1985-06-11,27.98,20.35,0.63
1985-06-12,28.26,20.44,0.99
1985-06-13,29.48,20.56,0.59
1985-06-14,27.66,20.65,2.02
1985-06-15,29.03,20.92,0.32
1985-06-16,27.72,20.55,0.13
1985-06-17,29.08,20.18,0.03
