year,horizon,start_date,end_date,avg_high,avg_low,avg_high_dev,avg_low_dev,total_rain,normal_total_rain,rain_excess,rainy_days,normal_rainy_days,wettest_2day,wettest_3day,wettest_5day,concentrated_rain_share,dry_streak,wet_streak,hot_streak,cool_streak,warm_night_streak,cool_night_streak,ante_dry,ante_wet,record_days,max_high_dev,min_high_dev,max_low_dev,min_low_dev,rain_ratio,month_label,season
2026,7,2026-02-01,2026-02-07,28.49142857142857,16.49142857142857,-0.40958730158730106,-0.20498412698412594,0,1.3519999999999999,-1.3519999999999999,0,4,0,0,0,0,7,0,0,0,0,0,13,0,0,0.4628888888888909,-1.342444444444446,0.4915555555555571,-1.0144444444444431,0,Feb,winter
2026,7,2026-02-02,2026-02-08,28.895714285714288,16.587142857142858,-0.0924444444444436,-0.2021904761904751,0,1.384,-1.384,0,4,0,0,0,0,7,0,0,0,0,0,14,0,0,0.8775555555555563,-0.6319999999999979,0.4915555555555571,-1.0144444444444431,0,Feb,winter
2026,7,2026-02-03,2026-02-09,29.102857142857143,16.694285714285716,0.023523809523810335,-0.1717460317460307,0,1.7944444444444445,-1.7944444444444445,0,4,0,0,0,0,7,0,0,0,0,0,15,0,0,0.8775555555555563,-0.6319999999999979,0.7046666666666681,-1.0144444444444431,0,Feb,winter
2026,7,2026-02-04,2026-02-10,29.16,16.61,0.003206349206349403,-0.35469841269841196,0,2.204,-2.204,0,5,0,0,0,0,7,0,0,0,0,0,16,0,0,0.8775555555555563,-0.7742222222222246,0.7046666666666681,-1.0466666666666669,0,Feb,winter
2026,7,2026-02-05,2026-02-11,28.982857142857142,16.27714285714286,-0.22231746031746014,-0.7761269841269833,0,2.143555555555556,-2.143555555555556,0,5,0,0,0,0,7,0,0,0,0,1,17,0,1,0.8775555555555563,-1.863777777777777,0.7046666666666681,-3.6084444444444443,0,Feb,winter
2026,7,2026-02-06,2026-02-12,28.85142857142857,16.19,-0.3678095238095237,-0.922920634920634,0,2.501777777777778,-2.501777777777778,0,6,0,0,0,0,7,0,0,0,0,2,18,0,1,0.8775555555555563,-1.863777777777777,0.7046666666666681,-3.6084444444444443,0,Feb,winter
2026,7,2026-02-07,2026-02-13,28.93,16.27,-0.305269841269841,-0.9126031746031741,0,2.814666666666667,-2.814666666666667,0,7,0,0,0,0,7,0,0,0,0,2,19,0,1,0.8775555555555563,-1.863777777777777,0.7046666666666681,-3.6084444444444443,0,Feb,winter
2026,7,2026-02-08,2026-02-14,28.961428571428574,16.318571428571428,-0.3571428571428571,-0.9249523809523806,0,2.361555555555556,-2.361555555555556,0,7,0,0,0,0,7,0,0,0,0,2,20,0,1,0.8775555555555563,-1.863777777777777,0.7046666666666681,-3.6084444444444443,0,Feb,winter
2026,7,2026-02-09,2026-02-15,28.895714285714288,16.32857142857143,-0.507111111111111,-0.9819047619047611,0,2.3471111111111114,-2.3471111111111114,0,7,0,0,0,0,7,0,0,0,0,2,21,0,1,0.4484444444444442,-1.863777777777777,0.7046666666666681,-3.6084444444444443,0,Feb,winter
2026,7,2026-02-10,2026-02-16,28.81142857142857,16.225714285714286,-0.7150158730158728,-1.16663492063492,0,1.9053333333333338,-1.9053333333333338,0,7,0,0,0,0,7,0,0,0,0,2,22,0,1,0.14777777777777956,-1.863777777777777,-0.22355555555555284,-3.6084444444444443,0,Feb,winter
